,0
2011-05-09,127493.10472299994
2011-05-10,129039.18472299995
2011-05-11,123704.80472299995
2011-05-12,122667.24472299995
2011-05-13,122924.24472299995
2011-05-15,122469.28472299995
2011-05-16,120355.72472299993
2011-05-17,120537.02472299995
2011-05-18,122857.94472299996
2011-05-19,122640.98472299994
2011-05-20,123349.08472299995
2011-05-22,123962.74472299995
2011-05-23,123216.68472299995
2011-05-24,126345.66472299994
2011-05-25,128227.34472299996
2011-05-26,127607.26472299994
2011-05-27,129041.28472299995
2011-05-29,129399.44472299995
2011-05-30,129512.02472299995
2011-05-31,129728.62472299996
2011-06-01,127849.48472299997
2011-06-02,127250.78472299996
2011-06-03,127526.88472299997
2011-06-05,127949.58472299995
2011-06-06,127512.58472299995
2011-06-07,128209.78472299996
2011-06-08,127743.98472299997
2011-06-09,128327.18472299995
2011-06-10,127481.28472299996
2011-06-12,127386.58472299995
2011-06-13,126133.78472299996
2011-06-14,126325.98472299997
2011-06-15,125657.28472299996
2011-06-16,125206.98472299997
2011-06-17,125327.08472299995
2011-06-19,125537.08472299995
2011-06-20,124647.58472299995
2011-06-21,125394.68472299995
2011-06-22,125092.28472299996
2011-06-23,123004.18472299995
2011-06-24,121325.08472299995
2011-06-26,121208.88472299997
2011-06-27,121289.28472299996
2011-06-28,121542.48472299997
2011-06-29,123072.98472299997
2011-06-30,122547.58472299995
2011-07-01,121837.48472299997
2011-07-03,121817.80177099997
2011-07-04,121973.16767499995
2011-07-05,121659.73446499996
2011-07-06,122095.35660499995
2011-07-07,122129.03306299995
2011-07-08,122365.42391099996
2011-07-10,122115.89948299996
2011-07-11,122024.69859699995
2011-07-12,122452.68117899998
2011-07-13,122858.30981299997
2011-07-14,122613.13283899997
2011-07-15,122890.40103099996
2011-07-17,122803.92545899996
2011-07-18,122540.52914899995
2011-07-19,123151.35217499995
2011-07-20,123452.75497899996
2011-07-21,124312.34671299995
2011-07-22,124024.95040299997
2011-07-24,123733.20663899995
2011-07-25,123856.25549499996
2011-07-26,123719.21313299995
2011-07-27,122976.42051299996
2011-07-28,122865.91453499996
2011-07-29,123528.25106499996
2011-07-31,123449.41505099996
2011-08-01,122561.50626899998
2011-08-02,124121.58066899996
2011-08-03,124458.66941899998
2011-08-04,122241.52186899996
2011-08-05,123587.15011899997
2011-08-07,124604.53266899995
2011-08-08,126348.24231899995
2011-08-09,128298.72406899996
2011-08-10,130230.35621899998
2011-08-11,128018.92521899997
2011-08-12,127999.68411899995
2011-08-14,127361.33761899997
2011-08-15,128638.85001899998
2011-08-16,129426.87171899999
2011-08-17,129575.80581899997
2011-08-18,130984.99961899995
2011-08-19,132052.62441899997
2011-08-21,132502.74071899996
2011-08-22,133832.17056899998
2011-08-23,131415.29031899996
2011-08-24,127846.19421899997
2011-08-25,128107.14346899997
2011-08-26,131074.89031899997
2011-08-28,130793.26241899998
2011-08-29,129401.71281899995
2011-08-30,131036.37171899999
2011-08-31,130918.01086899996
2011-09-01,130796.02831899995
2011-09-02,133841.02831899995
2011-09-04,133879.52831899995
2011-09-05,134453.52831899995
2011-09-06,132423.52831899995
2011-09-07,129445.02831899995
2011-09-08,132066.52831899995
