,0
2021-11-23,41792.15729750015
2021-11-24,41865.93229750015
2021-11-26,41793.94229750015
2021-11-29,41743.93229750014
2021-11-30,41501.19229750015
2021-12-01,41510.49382550015
2021-12-02,41720.46108150015
2021-12-03,41742.28608150015
2021-12-06,41575.30149550014
2021-12-07,41544.876495500146
2021-12-08,41529.788603000154
2021-12-09,41574.63126800016
2021-12-10,41640.61189600015
2021-12-13,41581.51613550014
2021-12-14,41582.99165900014
2021-12-15,41510.02014650015
2021-12-16,41602.66891350015
2021-12-17,41610.57269350015
2021-12-20,41620.13168200015
2021-12-21,41817.684501000156
2021-12-22,41960.08822100016
2021-12-23,42024.08822100016
2021-12-27,42129.83822100016
2021-12-28,42134.33822100016
2021-12-29,42139.97822100016
2021-12-30,42048.65822100016
2021-12-31,42055.61672100016
2022-01-03,41925.95022100015
2022-01-04,42124.48822100015
2022-01-05,42092.82822100016
2022-01-06,42107.63822100016
2022-01-07,42158.148221000156
2022-01-10,42017.618221000164
2022-01-11,42115.20407100017
2022-01-12,42208.74357100017
2022-01-13,42160.803571000164
2022-01-14,42280.186071000164
2022-01-18,42417.50817100016
2022-01-19,42383.42337100016
2022-01-20,42337.82117100016
2022-01-21,42324.59891350016
2022-01-24,42177.78776950016
2022-01-25,42281.77878250015
2022-01-26,42481.52065450016
2022-01-27,42420.32065450016
2022-01-28,42449.35791750015
2022-01-31,42488.481055500146
2022-02-01,42618.98605550015
2022-02-02,42682.11105550014
2022-02-03,42775.61105550015
2022-02-04,42871.46605550016
2022-02-07,42916.54605550016
2022-02-08,42884.54605550016
2022-02-09,42947.64605550017
2022-02-10,42905.64605550017
2022-02-11,42925.64605550017
2022-02-14,42897.14605550017
2022-02-15,42820.04605550017
2022-02-16,42880.38105550017
2022-02-17,42881.35605550017
2022-02-18,42874.35605550017
2022-02-22,42973.231055500175
2022-02-23,42931.72605550017
2022-02-24,42725.14605550017
2022-02-25,42253.84605550017
2022-02-28,42459.816055500174
2022-03-01,42703.851055500185
2022-03-02,42689.45105550018
2022-03-03,42750.14605550018
2022-03-04,43249.48805550019
2022-03-07,43408.97305550019
2022-03-08,43742.70305550019
2022-03-09,43219.61305550019
2022-03-10,43382.74855550019
2022-03-11,43354.20855550019
2022-03-14,43183.578555500186
2022-03-15,43273.72855550019
2022-03-16,43040.388555500176
2022-03-17,43176.72805550016
2022-03-18,43070.117055500166
2022-03-21,43364.18175550017
2022-03-22,43212.72235550017
2022-03-23,43373.32385550016
2022-03-24,43194.341755500165
2022-03-25,43318.83535550016
2022-03-28,43075.141355500156
2022-03-29,43046.35735550015
2022-03-30,43042.36930550015
2022-03-31,43036.45790550015
2022-04-01,43032.42290550016
2022-04-04,42898.87165550015
2022-04-05,42892.23955550014
2022-04-06,42838.07640550015
2022-04-07,42833.64155550015
2022-04-08,42871.80415550014
2022-04-11,42692.887155500146
2022-04-12,42926.875255500156
2022-04-13,43000.29025550015
2022-04-14,43041.548355500156
2022-04-18,43228.80585550015
2022-04-19,43075.543355500144
2022-04-20,43114.25435550015
2022-04-21,43042.24125550016
2022-04-22,42930.87425550015
2022-04-25,42997.74425550016
2022-04-26,43122.894255500156
2022-04-27,43211.43925550016
2022-04-28,43195.32925550016
2022-04-29,43285.779255500165
2022-05-02,43127.374255500166
2022-05-03,42984.20425550017
2022-05-04,43160.32425550016
2022-05-05,43181.48425550016
2022-05-06,43174.22425550016
2022-05-09,42821.05425550016
2022-05-10,42805.894255500156
2022-05-11,42821.01425550015
2022-05-12,42850.984255500145
2022-05-13,42897.673636000145
2022-05-16,43054.55363600014
2022-05-17,42801.18363600014
2022-05-18,42401.83740350013
2022-05-19,42735.69282700013
2022-05-20,42775.08802700012
2022-05-23,42754.20460500012
2022-05-24,42721.55669250012
2022-05-25,42661.727425500125
2022-05-26,43044.66307950012
2022-05-27,43093.77664350012
2022-05-31,42827.38305150012
2022-06-01,42807.16515800013
2022-06-02,43048.94715800012
2022-06-03,43077.72905800012
2022-06-06,42957.42955800013
2022-06-07,42965.82005800012
2022-06-08,42852.07545800012
2022-06-09,42613.096458000124
2022-06-10,42497.984208000125
2022-06-13,42026.048208000124
2022-06-14,41961.81910800013
2022-06-15,41955.51910800013
2022-06-16,41964.85050800013
2022-06-17,41693.050508000124
2022-06-21,41536.83550800013
2022-06-22,41449.15550800013
2022-06-23,41184.615508000126
2022-06-24,41209.52550800013
2022-06-27,41187.833495500134
2022-06-28,41228.775878500135
2022-06-29,40711.38359100012
2022-06-30,40397.66227450014
2022-07-01,40358.96021800014
2022-07-05,40491.72835500013
2022-07-06,39610.70188350013
2022-07-07,39667.29235350015
2022-07-08,39662.642029500144
2022-07-11,39657.584261500146
2022-07-12,39656.649961500145
2022-07-13,39700.33676750015
2022-07-14,39604.819476000135
2022-07-15,39657.844743500136
2022-07-18,39923.25674350015
2022-07-19,39979.57174350014
2022-07-20,40118.388443500146
2022-07-21,39448.44344350014
2022-07-22,39448.10744350013
2022-07-25,39459.418309500135
2022-07-26,39466.37330950014
2022-07-27,39477.72265950014
2022-07-28,39475.70183650013
2022-07-29,39520.95996350013
2022-08-01,39489.637763500126
2022-08-02,39380.42868750013
2022-08-03,39445.64685250013
2022-08-04,39520.77332850012
2022-08-05,39505.389288500126
2022-08-08,39532.97628850011
2022-08-09,39449.750288500116
2022-08-10,39592.43628850012
2022-08-11,39654.56768850013
2022-08-12,39706.52918850012
2022-08-15,39413.06768850012
2022-08-16,39336.67668850013
2022-08-17,39308.893688500124
2022-08-18,39333.08418850013
2022-08-19,39343.55618850013
2022-08-22,39329.673188500135
2022-08-23,39500.13068850014
2022-08-24,39510.67668850014
2022-08-25,39444.635688500144
2022-08-26,39553.650188500134
2022-08-29,39546.69018850013
2022-08-30,39320.77418850013
2022-08-31,39256.23418850013
2022-09-01,39155.40918850013
2022-09-02,39179.98418850013
2022-09-06,39167.134188500124
2022-09-07,38870.83418850012
2022-09-08,38876.53918850012
2022-09-09,38983.97418850011
2022-09-12,39034.389188500114
2022-09-13,39006.709188500114
2022-09-14,38963.96918850012
2022-09-15,38901.79918850012
2022-09-16,38666.24418850013
2022-09-19,38821.629188500134
2022-09-20,38849.904188500135
2022-09-21,38748.12418850014
2022-09-22,38734.20918850013
2022-09-23,38315.73418850013
2022-09-26,38143.40918850013
2022-09-27,38124.011188500124
2022-09-28,38305.40218850013
2022-09-29,38364.848188500124
2022-09-30,38270.81800450012
2022-10-03,38829.44466450012
2022-10-04,39027.49506150011
2022-10-05,38952.973153500105
2022-10-06,38892.637486500105
2022-10-07,38885.97466650011
2022-10-10,38666.2462685001
2022-10-11,38531.18126850011
2022-10-12,38454.319268500105
2022-10-13,38528.158268500105
2022-10-14,38234.639768500114
2022-10-17,38312.34776850011
2022-10-18,38201.698768500115
2022-10-19,38142.739768500105
2022-10-20,38127.32976850011
2022-10-21,38234.73476850011
2022-10-24,38195.98476850011
2022-10-25,38195.53476850011
2022-10-26,38209.90976850011
2022-10-27,38052.45976850012
2022-10-28,38087.15976850012
2022-10-31,38022.05976850011
2022-11-01,38014.859768500115
2022-11-02,37984.05976850011
2022-11-03,37957.694768500114
2022-11-04,37977.949768500126
2022-11-07,37995.98451850014
2022-11-08,38036.88901850014
2022-11-09,37971.94396850014
2022-11-10,38187.537507500136
2022-11-11,38310.73835750013
2022-11-14,38190.57320550013
2022-11-15,38150.61060450013
2022-11-16,38024.899884500126
2022-11-17,37827.927465000124
2022-11-18,37783.19299200012
2022-11-21,37782.82797200013
2022-11-22,37824.810051500135
2022-11-23,37955.770236500146
2022-11-25,37901.82970900014
2022-11-28,37740.845249000144
2022-11-29,37762.879429000146
2022-11-30,37940.50640900014
2022-12-01,38116.752782500145
2022-12-02,38178.49025850015
2022-12-05,38095.18234800015
2022-12-06,37909.33234800014
2022-12-07,38058.48957550014
2022-12-08,38110.897802000145
2022-12-09,38199.510549000144
2022-12-12,38034.733665000145
2022-12-13,38245.854525500145
2022-12-14,38297.769234000145
2022-12-15,37984.10778450014
2022-12-16,38058.66022000015
2022-12-19,38002.74406800015
2022-12-20,38485.20419150015
2022-12-21,38445.71252150014
2022-12-22,38280.87981700014
2022-12-23,38328.62702150014
2022-12-27,38427.68833350013
2022-12-28,38509.04185900014
2022-12-29,38497.29185900014
2022-12-30,38521.48231650016
2023-01-03,38327.95102950015
2023-01-04,38116.50546150014
2023-01-05,37965.14227750014
2023-01-06,38197.22043550015
2023-01-09,38247.766395500155
2023-01-10,38324.38898550015
2023-01-11,38350.80413300016
2023-01-12,38445.47089800016
2023-01-13,38579.76265000016
2023-01-17,38518.20712000016
2023-01-18,38502.23802000016
2023-01-19,38567.30802000015
2023-01-20,38592.12602000015
2023-01-23,38578.601020000155
2023-01-24,38586.41302000015
2023-01-25,38600.38402000015
2023-01-26,38598.692020000155
2023-01-27,38555.39602000015
2023-01-30,38511.212520000154
2023-01-31,38529.65752000015
2023-02-01,38488.43492000016
2023-02-02,38355.89471300017
2023-02-03,38227.85846900017
2023-02-06,38095.52715450017
2023-02-07,38082.07715450018
2023-02-08,38104.54715450018
2023-02-09,38084.67215450018
2023-02-10,38094.67215450017
2023-02-13,38120.54715450017
2023-02-14,38107.89715450018
2023-02-15,38107.89715450017
2023-02-16,38099.247154500175
2023-02-17,38112.04715450018
2023-02-21,38207.79715450018
2023-02-22,38170.87215450018
2023-02-23,38011.019154500194
2023-02-24,38012.2191545002
2023-02-27,37974.13415450019
2023-02-28,38085.301654500196
2023-03-01,38218.3576545002
2023-03-02,38104.63265450019
2023-03-03,38260.519654500196
2023-03-06,38243.68815450019
2023-03-07,37920.51815450019
2023-03-08,37979.9931545002
